"[""G""]",{2}{G},Farhaven Elf,"When Farhaven Elf enters the battlefield, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",1,1,Creature — Elf Druid
"[""G""]",{1}{G},Regenerate,"Regenerate target creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)",,,Instant
"[""B"",""U""]",{U/B}{U/B}{U/B},Nightveil Specter,"Flying
Whenever Nightveil Specter deals combat damage to a player, that player exiles the top card of their library.
You may play lands and cast spells from among cards exiled with Nightveil Specter.",2,3,Creature — Specter
"[""U"",""W""]",{1}{W}{U},Daxos of Meletis,"Daxos of Meletis can't be blocked by creatures with power 3 or greater.
Whenever Daxos of Meletis deals combat damage to a player, exile the top card of that player's library. You gain life equal to that card's converted mana cost. Until end of turn, you may cast that card and you may spend mana as though it were mana of any color to cast that spell.",2,2,Legendary Creature — Human Soldier
"[""G""]",{3}{G},Frontier Siege,"As Frontier Siege enters the battlefield, choose Khans or Dragons.
• Khans — At the beginning of each of your main phases, add {G}{G}.
• Dragons — Whenever a creature with flying enters the battlefield under your control, you may have it fight target creature you don't control.",,,Enchantment
"[""W""]",{2}{W}{W},Dust Elemental,"Flash (You may cast this spell any time you could cast an instant.)
Flying; fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
When Dust Elemental enters the battlefield, return three creatures you control to their owner's hand.",6,6,Creature — Elemental
"[""G""]",{G},Scythe Tiger,"Shroud (This creature can't be the target of spells or abilities.)
When Scythe Tiger enters the battlefield, sacrifice it unless you sacrifice a land.",3,2,Creature — Cat
"[""B""]",{B},Knucklebone Witch,"Whenever a Goblin you control is put into a graveyard from the battlefield, you may put a +1/+1 counter on Knucklebone Witch.",1,1,Creature — Goblin Shaman
"[""U""]",{3},Trespassing Souleater,"{U/P}: Trespassing Souleater can't be blocked this turn. ({U/P} can be paid with either {U} or 2 life.)",2,2,Artifact Creature — Construct
"[""R""]",{1}{R},Dual Casting,"Enchant creature
Enchanted creature has ""{R}, {T}: Copy target instant or sorcery spell you control. You may choose new targets for the copy.""",,,Enchantment — Aura
"[""W""]",{4}{W},Ursine Fylgja,"Ursine Fylgja enters the battlefield with four healing counters on it.
Remove a healing counter from Ursine Fylgja: Prevent the next 1 damage that would be dealt to Ursine Fylgja this turn.
{2}{W}: Put a healing counter on Ursine Fylgja.",3,3,Creature — Spirit Bear
"[""W""]",{1}{W},Starlight Invoker,{7}{W}: You gain 5 life.,1,3,Creature — Human Cleric Mutant
"[""B""]",{1}{B},Deathknell Kami,"Flying
{2}: Deathknell Kami gets +1/+1 until end of turn. Sacrifice it at the beginning of the next end step.
Soulshift 1 (When this creature dies, you may return target Spirit card with converted mana cost 1 or less from your graveyard to your hand.)",0,1,Creature — Spirit
"[""W""]",{3}{W}{W},Patron of the Valiant,"Flying
When Patron of the Valiant enters the battlefield, put a +1/+1 counter on each creature you control with a +1/+1 counter on it.",4,4,Creature — Angel
"[""U""]",{2}{U}{U},Lay Bare,"Counter target spell. Look at its controller's hand.",,,Instant
"[""R""]",{1}{R},Distemper of the Blood,"Target creature gets +2/+2 and gains trample until end of turn.
Madness {R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)",,,Sorcery
"[""R""]",{2}{R},Razor Swine,"First strike
Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)",2,1,Creature — Boar
"[""U""]",{3}{U},Into the Void,"Return up to two target creatures to their owners' hands.",,,Sorcery
"[""R"",""W""]",{2}{R}{W},"Munda, Ambush Leader","Haste
Rally — Whenever Munda, Ambush Leader or another Ally enters the battlefield under your control, you may look at the top four cards of your library. If you do, reveal any number of Ally cards from among them, then put those cards on top of your library in any order and the rest on the bottom in any order.",3,4,Legendary Creature — Kor Ally
"[""R""]",{4}{R}{R},Embercleave,"Flash
This spell costs {1} less to cast for each attacking creature you control.
When Embercleave enters the battlefield, attach it to target creature you control.
Equipped creature gets +1/+1 and has double strike and trample.
Equip {3}",,,Legendary Artifact — Equipment
"[""R""]",{3}{R},Steamflogger Boss,"Other Riggers you control get +1/+0 and have haste.
If a Rigger you control would assemble a Contraption, it assembles two Contraptions instead.",3,3,Creature — Goblin Rigger
"[""R""]",{3}{R},Volcanic Upheaval,Destroy target land.,,,Instant
"[""G""]",{2}{G}{G},Nightpack Ambusher,"Flash
Other Wolves and Werewolves you control get +1/+1.
At the beginning of your end step, if you didn't cast a spell this turn, create a 2/2 green Wolf creature token.",4,4,Creature — Wolf
"[""W""]",{2}{W}{W},Light from Within,Chroma — Each creature you control gets +1/+1 for each white mana symbol in its mana cost.,,,Enchantment
"[""G""]",{1}{G},Assault Formation,"Each creature you control assigns combat damage equal to its toughness rather than its power.
{G}: Target creature with defender can attack this turn as though it didn't have defender.
{2}{G}: Creatures you control get +0/+1 until end of turn.",,,Enchantment
"[""W""]",{2}{W},Dawn Evangel,"Whenever a creature dies, if an Aura you controlled was attached to it, return target creature card with converted mana cost 2 or less from your graveyard to your hand.",2,3,Enchantment Creature — Human Cleric
"[""U""]",,Blighted Cataract,"{T}: Add {C}.
{5}{U}, {T}, Sacrifice Blighted Cataract: Draw two cards.",,,Land
"[""R""]",{1}{R},Goblin Piledriver,"Protection from blue (This creature can't be blocked, targeted, dealt damage, or enchanted by anything blue.)
Whenever Goblin Piledriver attacks, it gets +2/+0 until end of turn for each other attacking Goblin.",1,2,Creature — Goblin Warrior
"[""G"",""W""]",{2}{G/W},Mercy Killing,"Target creature's controller sacrifices it, then creates X 1/1 green and white Elf Warrior creature tokens, where X is that creature's power.",,,Instant
"[""B""]",{3}{B}{B},Palace Siege,"As Palace Siege enters the battlefield, choose Khans or Dragons.
• Khans — At the beginning of your upkeep, return target creature card from your graveyard to your hand.
• Dragons — At the beginning of your upkeep, each opponent loses 2 life and you gain 2 life.",,,Enchantment
"[""R""]",{R},Fireblade Charger,"As long as Fireblade Charger is equipped, it has haste.
When Fireblade Charger dies, it deals damage equal to its power to any target.",1,1,Creature — Goblin Warrior
"[""U""]",{1}{U},Mind Sculpt,Target opponent mills seven cards.,,,Sorcery
"[""B""]",{2}{B},Dead of Winter,"All nonsnow creatures get -X/-X until end of turn, where X is the number of snow permanents you control.",,,Sorcery
"[""G""]",{5}{G}{G},Gladehart Cavalry,"When Gladehart Cavalry enters the battlefield, support 6. (Put a +1/+1 counter on each of up to six other target creatures.)
Whenever a creature you control with a +1/+1 counter on it dies, you gain 2 life.",6,6,Creature — Elf Knight
"[""R""]",{5}{R},Lava Serpent,"Haste
Cycling {2} ({2}, Discard this card: Draw a card.)",5,5,Creature — Elemental Serpent
"[""B"",""U""]",{U}{B},Dimir Charm,"Choose one —
• Counter target sorcery spell.
• Destroy target creature with power 2 or less.
• Look at the top three cards of target player's library. Put one back and the rest into that player's graveyard.",,,Instant
"[""B""]",{2}{B}{B},Endling,"{B}: Endling gains menace until end of turn.
{B}: Endling gains deathtouch until end of turn.
{B}: Endling gains undying until end of turn. (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)
{1}: Endling gets +1/-1 or -1/+1 until end of turn.",3,3,Creature — Zombie Shapeshifter
"[""W""]",{4}{W}{W},"Feudkiller's Verdict","You gain 10 life. Then if you have more life than an opponent, create a 5/5 white Giant Warrior creature token.",,,Tribal Sorcery — Giant
"[""W""]",{1}{W},Sun Sentinel,"Vigilance (Attacking doesn't cause this creature to tap.)",2,2,Creature — Human Soldier
"[""G""]",{2}{G},Unbound Flourishing,"Whenever you cast a permanent spell with a mana cost that contains {X}, double the value of X.
Whenever you cast an instant or sorcery spell or activate an ability, if that spell's mana cost or that ability's activation cost contains {X}, copy that spell or ability. You may choose new targets for the copy.",,,Enchantment
"[""G"",""W""]",{X}{G/W},Dawnglow Infusion,You gain X life if {G} was spent to cast this spell and X life if {W} was spent to cast this spell. (Do both if {G}{W} was spent.),,,Sorcery
[],{3},Thousand-Year Elixir,"You may activate abilities of creatures you control as though those creatures had haste.
{1}, {T}: Untap target creature.",,,Artifact
"[""G""]",{3}{G},Wild Ceratok,,4,3,Creature — Rhino
"[""R""]",{4}{R}{R},Igneous Elemental,"This spell costs {2} less to cast if there is a land card in your graveyard.
When Igneous Elemental enters the battlefield, you may have it deal 2 damage to target creature.",4,3,Creature — Elemental
"[""G""]",{3}{G},Nullmage Shepherd,Tap four untapped creatures you control: Destroy target artifact or enchantment.,2,4,Creature — Elf Shaman
"[""G""]",{2}{G},Rootwalla,{1}{G}: Rootwalla gets +2/+2 until end of turn. Activate this ability only once each turn.,2,2,Creature — Lizard
"[""G"",""U""]",{1}{G}{U},Eutropia the Twice-Favored,"Constellation — Whenever an enchantment enters the battlefield under your control, put a +1/+1 counter on target creature. That creature gains flying until end of turn.",2,2,Legendary Creature — Human Wizard
"[""G"",""R""]",{2}{R/G},Rubble Slinger,Reach,2,3,Creature — Human Warrior
"[""R""]",{1}{R},Robber of the Rich,"Reach, haste
Whenever Robber of the Rich attacks, if defending player has more cards in hand than you, exile the top card of their library. During any turn you attacked with a Rogue, you may cast that card and you may spend mana as though it were mana of any color to cast that spell.",2,2,Creature — Human Archer Rogue
"[""R""]",{1}{R},Arena Athlete,"Heroic — Whenever you cast a spell that targets Arena Athlete, target creature an opponent controls can't block this turn.",2,1,Creature — Human
"[""B""]",{B},Unearth,"Return target creature card with converted mana cost 3 or less from your graveyard to the battlefield.
Cycling {2} ({2}, Discard this card: Draw a card.)",,,Sorcery
"[""W""]",{1}{W},Anointer Priest,"Whenever a creature token enters the battlefield under your control, you gain 1 life.
Embalm {3}{W} ({3}{W}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a white Zombie Human Cleric with no mana cost. Embalm only as a sorcery.)",1,3,Creature — Human Cleric
"[""U""]",{2}{U},Field of Reality,"Enchant creature
Enchanted creature can't be blocked by Spirits.
{1}{U}: Return Field of Reality to its owner's hand.",,,Enchantment — Aura
"[""B""]",{3}{B},Hollowsage,"Whenever Hollowsage becomes untapped, you may have target player discard a card.",2,2,Creature — Merfolk Wizard
"[""W""]",{4}{W},Enforcer Griffin,Flying,3,4,Creature — Griffin
"[""G""]",{2}{G},Hooded Brawler,"You may exert Hooded Brawler as it attacks. When you do, it gets +2/+2 until end of turn. (An exerted creature won't untap during your next untap step.)",3,2,Creature — Naga Warrior
"[""G""]",{1}{G},Winding Way,Choose creature or land. Reveal the top four cards of your library. Put all cards of the chosen type revealed this way into your hand and the rest into your graveyard.,,,Sorcery
"[""B"",""G"",""R"",""U"",""W""]",{2}{W},Paragon of the Amesha,"First strike
{W}{U}{B}{R}{G}: Until end of turn, Paragon of the Amesha becomes an Angel, gets +3/+3, and gains flying and lifelink.",2,2,Creature — Human Knight
[],{2},Runed Servitor,"When Runed Servitor dies, each player draws a card.",2,2,Artifact Creature — Construct
"[""B""]",{B},"Gonti's Machinations","Whenever you lose life for the first time each turn, you get {E}. (You get an energy counter. Damage causes loss of life.)
Pay {E}{E}, Sacrifice Gonti's Machinations: Each opponent loses 3 life. You gain life equal to the life lost this way.",,,Enchantment
"[""U""]",{1}{U},"Courier's Capsule","{1}{U}, {T}, Sacrifice Courier's Capsule: Draw two cards.",,,Artifact
"[""B""]",{B},"Alchemist's Gift",Target creature gets +1/+1 and gains your choice of deathtouch or lifelink until end of turn. (Any amount of damage a creature with deathtouch deals to a creature is enough to destroy it. Damage dealt by a creature with lifelink also causes its controller to gain that much life.),,,Instant
